Equipment ID,Green Tag Date,Blue Tag Date,Deadline,SLA Status
04270-EA-XX-XX-XXX,2024-09-13,2024-09-17,2024-09-20,On Time
04272-EA-XX-XX-XXX,2024-09-13,2024-09-17,2024-09-20,On Time
04280-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04288-EA-XX-XX-XXX,2024-08-26,2024-09-10,2024-09-02,Late
04289-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04290-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04291-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04292-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04293-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04294-EA-XX-XX-XXX,2024-08-26,2024-08-29,2024-09-02,On Time
04366-EA-XX-XX-XXX,2024-08-28,2024-08-28,2024-09-04,On Time
04367-EA-XX-XX-XXX,2024-08-28,2024-09-23,2024-09-04,Late
04368-EA-XX-XX-XXX,,2024-09-23,,N/A
04369-EA-XX-XX-XXX,2024-08-28,2024-09-23,2024-09-04,Late
04370-EA-XX-XX-XXX,2024-08-28,2024-09-23,2024-09-04,Late
04371-EA-XX-XX-XXX,2024-08-28,2024-08-29,2024-09-04,On Time
04372-EA-XX-XX-XXX,2024-08-28,2024-09-23,2024-09-04,Late
04373-EA-XX-XX-XXX,2024-08-28,2024-08-29,2024-09-04,On Time
04374-EA-XX-XX-XXX,2024-08-28,2024-09-09,2024-09-04,Late
04375-EA-XX-XX-XXX,2024-08-28,2024-09-23,2024-09-04,Late
04376-EA-XX-XX-XXX,2024-08-28,2024-08-29,2024-09-04,On Time
04377-EA-XX-XX-XXX,2024-08-28,2024-09-09,2024-09-04,Late
04382-EA-XX-XX-XXX,2024-11-12,2024-11-13,2024-11-19,On Time
04385-EA-XX-XX-XXX,2024-08-23,2024-08-23,2024-08-30,On Time
04386-EA-XX-XX-XXX,2024-08-23,2024-08-23,2024-08-30,On Time
04389-EA-XX-XX-XXX,2024-08-15,2024-08-23,2024-08-22,Late
04391-EA-XX-XX-XXX,2024-08-15,2024-08-23,2024-08-22,Late
04393-EA-XX-XX-XXX,2024-08-15,2024-08-23,2024-08-22,Late
04395-EA-XX-XX-XXX,2024-08-15,2024-08-23,2024-08-22,Late
04398-EA-XX-XX-XXX,2024-08-15,2024-08-23,2024-08-22,Late
04399-EA-XX-XX-XXX,2024-08-28,2024-08-29,2024-09-04,On Time
04400-EA-XX-XX-XXX,2024-08-28,2024-08-28,2024-09-04,On Time
04401-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04402-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04403-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04404-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04405-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04406-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04407-EA-XX-XX-XXX,2024-08-28,2024-08-28,2024-09-04,On Time
04408-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04409-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04410-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04411-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
04412-EA-XX-XX-XXX,2024-08-29,2024-08-29,2024-09-05,On Time
05975-EA-XX-XX-XXX,2024-12-16,2024-12-24,2024-12-23,Late
05976-EA-XX-XX-XXX,2024-12-16,2024-12-24,2024-12-23,Late
05977-EA-XX-XX-XXX,2024-12-09,2024-12-18,2024-12-16,Late
05978-EA-XX-XX-XXX,2024-12-09,2024-12-18,2024-12-16,Late
05979-EA-XX-XX-XXX,2024-11-19,2024-12-05,2024-11-26,Late
05980-EA-XX-XX-XXX,2024-12-04,2024-12-04,2024-12-11,On Time
05981-EA-XX-XX-XXX,2024-11-14,2024-11-14,2024-11-21,On Time
05982-EA-XX-XX-XXX,2025-02-03,2025-02-05,2025-02-10,On Time
05984-EA-XX-XX-XXX,2025-01-07,2025-01-11,2025-01-14,On Time
05985-EA-XX-XX-XXX,2024-12-10,2024-12-20,2024-12-17,Late
05986-EA-XX-XX-XXX,2024-12-10,2024-12-20,2024-12-17,Late
05987-EA-XX-XX-XXX,2024-12-20,2024-12-20,2024-12-27,On Time
05988-EA-XX-XX-XXX,2025-02-27,2025-02-28,2025-03-06,On Time
05989-EA-XX-XX-XXX,2024-11-27,2024-12-03,2024-12-04,On Time
05990-EA-XX-XX-XXX,2024-11-27,2024-12-03,2024-12-04,On Time
05991-EA-XX-XX-XXX,2024-11-14,2024-11-22,2024-11-21,Late
05992-EA-XX-XX-XXX,2024-11-23,2024-11-26,2024-12-02,On Time
05993-EA-XX-XX-XXX,2024-12-20,2025-01-07,2024-12-27,Late
05994-EA-XX-XX-XXX,2024-12-20,2025-01-07,2024-12-27,Late
05995-EA-XX-XX-XXX,2025-01-10,2025-01-13,2025-01-17,On Time
05996-EA-XX-XX-XXX,2025-03-17,2025-03-27,2025-03-24,Late
05997-EA-XX-XX-XXX,2024-12-24,2025-01-06,2024-12-31,Late
05998-EA-XX-XX-XXX,2024-12-24,2024-12-27,2024-12-31,On Time
05999-EA-XX-XX-XXX,2024-10-28,2024-12-05,2024-11-04,Late
06000-EA-XX-XX-XXX,2024-11-25,2024-12-05,2024-12-02,Late
06001-EA-XX-XX-XXX,2024-12-26,2025-01-06,2025-01-02,Late
06002-EA-XX-XX-XXX,2024-12-26,2025-01-06,2025-01-02,Late
06003-EA-XX-XX-XXX,2024-11-23,2024-11-26,2024-12-02,On Time
06021-EA-XX-XX-XXX,2024-11-22,2024-11-26,2024-11-29,On Time
06022-EA-XX-XX-XXX,2024-11-22,2024-11-26,2024-11-29,On Time
06023-EA-XX-XX-XXX,2025-01-17,2025-01-17,2025-01-24,On Time
06024-EA-XX-XX-XXX,2024-11-27,2024-12-05,2024-12-04,Late
06025-EA-XX-XX-XXX,2025-02-24,2025-03-04,2025-03-03,Late
06026-EA-XX-XX-XXX,2024-12-12,2024-12-14,2024-12-19,On Time
06027-EA-XX-XX-XXX,2024-12-11,2024-12-17,2024-12-18,On Time
06040-EA-XX-XX-XXX,2025-02-27,2025-02-28,2025-03-06,On Time
06041-EA-XX-XX-XXX,2024-12-12,2024-12-13,2024-12-19,On Time
06042-EA-XX-XX-XXX,2025-01-16,2025-01-24,2025-01-23,Late
06043-EA-XX-XX-XXX,2025-01-16,2025-01-21,2025-01-23,On Time
06044-EA-XX-XX-XXX,2024-11-11,2024-11-14,2024-11-18,On Time
06046-EA-XX-XX-XXX,2024-11-20,2024-11-26,2024-11-27,On Time
06047-EA-XX-XX-XXX,2025-01-10,2025-01-13,2025-01-17,On Time
06048-EA-XX-XX-XXX,2025-02-27,2025-02-28,2025-03-06,On Time
06049-EA-XX-XX-XXX,2024-11-13,2024-11-15,2024-11-20,On Time
06050-EA-XX-XX-XXX,2024-11-27,2024-12-05,2024-12-04,Late
06051-EA-XX-XX-XXX,2025-01-22,2025-01-30,2025-01-29,Late
06052-EA-XX-XX-XXX,2025-01-22,2025-01-30,2025-01-29,Late
06053-EA-XX-XX-XXX,2024-11-26,2024-11-26,2024-12-03,On Time
06054-EA-XX-XX-XXX,2024-11-07,2024-11-13,2024-11-14,On Time
06055-EA-XX-XX-XXX,2025-03-17,2025-03-27,2025-03-24,Late
06057-EA-XX-XX-XXX,2024-11-11,2024-11-14,2024-11-18,On Time
06058-EA-XX-XX-XXX,2025-03-03,2025-03-03,2025-03-10,On Time
06059-EA-XX-XX-XXX,2024-12-12,2024-12-14,2024-12-19,On Time
06060-EA-XX-XX-XXX,2025-01-13,2025-01-15,2025-01-20,On Time
06061-EA-XX-XX-XXX,2025-01-13,2025-01-15,2025-01-20,On Time
06069-EA-XX-XX-XXX,2025-02-27,2025-02-28,2025-03-06,On Time
06070-EA-XX-XX-XXX,2024-12-11,2024-12-13,2024-12-18,On Time
06071-EA-XX-XX-XXX,2025-01-03,2025-01-08,2025-01-10,On Time
06072-EA-XX-XX-XXX,2025-01-03,2025-01-08,2025-01-10,On Time
06073-EA-XX-XX-XXX,2024-11-11,2024-11-15,2024-11-18,On Time
06074-EA-XX-XX-XXX,2025-01-17,2025-01-21,2025-01-24,On Time
06077-EA-XX-XX-XXX,2024-11-11,2024-12-05,2024-11-18,Late
06078-EA-XX-XX-XXX,2025-01-24,2025-01-30,2025-01-31,On Time
06079-EA-XX-XX-XXX,2025-01-24,2025-01-30,2025-01-31,On Time
06080-EA-XX-XX-XXX,2024-12-04,2024-12-10,2024-12-11,On Time
06082-EA-XX-XX-XXX,2024-11-22,2024-11-27,2024-11-29,On Time
06083-EA-XX-XX-XXX,2024-11-15,2024-11-22,2024-11-22,On Time
06084-EA-XX-XX-XXX,2025-01-15,2025-01-17,2025-01-22,On Time
06085-EA-XX-XX-XXX,2024-12-09,2024-12-11,2024-12-16,On Time
06097-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
06099-EA-XX-XX-XXX,2025-03-26,2025-03-31,2025-04-02,On Time
06100-EA-XX-XX-XXX,2024-12-12,2024-12-20,2024-12-19,Late
06101-EA-XX-XX-XXX,2025-02-04,2025-02-13,2025-02-11,Late
06102-EA-XX-XX-XXX,2025-01-09,2025-01-11,2025-01-16,On Time
06103-EA-XX-XX-XXX,2024-12-09,2025-01-08,2024-12-16,Late
06104-EA-XX-XX-XXX,2024-10-22,2024-10-28,2024-10-29,On Time
06105-EA-XX-XX-XXX,2025-01-31,2025-03-13,2025-02-07,Late
06106-EA-XX-XX-XXX,2025-01-14,2025-01-14,2025-01-21,On Time
06107-EA-XX-XX-XXX,2025-01-10,2025-01-15,2025-01-17,On Time
06108-EA-XX-XX-XXX,2024-12-12,2024-12-13,2024-12-19,On Time
06109-EA-XX-XX-XXX,2024-11-01,2024-11-05,2024-11-08,On Time
06110-EA-XX-XX-XXX,2025-02-12,2025-02-14,2025-02-19,On Time
06111-EA-XX-XX-XXX,2025-01-10,2025-01-14,2025-01-17,On Time
06112-EA-XX-XX-XXX,2025-02-12,2025-02-13,2025-02-19,On Time
06113-EA-XX-XX-XXX,2025-02-13,2025-02-24,2025-02-20,Late
06114-EA-XX-XX-XXX,2025-03-26,2025-03-31,2025-04-02,On Time
06115-EA-XX-XX-XXX,2025-02-12,2025-02-14,2025-02-19,On Time
06116-EA-XX-XX-XXX,2025-02-13,2025-02-24,2025-02-20,Late
06117-EA-XX-XX-XXX,2025-01-13,2025-01-14,2025-01-20,On Time
06119-EA-XX-XX-XXX,2025-01-22,2025-01-25,2025-01-29,On Time
06120-EA-XX-XX-XXX,2025-02-12,2025-02-18,2025-02-19,On Time
06121-EA-XX-XX-XXX,2024-12-04,2024-12-05,2024-12-11,On Time
06122-EA-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
06123-EA-XX-XX-XXX,2024-12-04,2024-12-04,2024-12-11,On Time
06124-EA-XX-XX-XXX,2024-12-04,2024-12-04,2024-12-11,On Time
06125-EA-XX-XX-XXX,2025-01-09,2025-01-09,2025-01-16,On Time
06126-EA-XX-XX-XXX,2024-10-25,2024-10-25,2024-11-01,On Time
06127-EA-XX-XX-XXX,2024-10-25,2024-10-25,2024-11-01,On Time
06129-EA-XX-XX-XXX,2024-11-01,2024-11-26,2024-11-08,Late
06130-EA-XX-XX-XXX,2024-12-10,2024-12-11,2024-12-17,On Time
06131-EA-XX-XX-XXX,2024-12-04,2024-12-04,2024-12-11,On Time
06132-EA-XX-XX-XXX,2025-02-05,2025-02-12,2025-02-12,On Time
06133-EA-XX-XX-XXX,2025-02-10,2025-02-12,2025-02-17,On Time
06134-EA-XX-XX-XXX,2024-11-01,2024-11-05,2024-11-08,On Time
06135-EA-XX-XX-XXX,2025-01-14,2025-01-21,2025-01-21,On Time
06136-EA-XX-XX-XXX,2025-01-14,2025-01-21,2025-01-21,On Time
06137-EA-XX-XX-XXX,2024-10-15,2024-10-17,2024-10-22,On Time
06138-EA-XX-XX-XXX,2025-02-13,2025-02-19,2025-02-20,On Time
06139-EA-XX-XX-XXX,2025-02-10,2025-03-06,2025-02-17,Late
06140-EA-XX-XX-XXX,2024-12-04,2024-12-10,2024-12-11,On Time
06141-EA-XX-XX-XXX,2024-11-07,2025-01-08,2024-11-14,Late
06142-EA-XX-XX-XXX,2025-02-12,2025-02-14,2025-02-19,On Time
06143-EA-XX-XX-XXX,2024-12-10,2024-12-11,2024-12-17,On Time
06144-EA-XX-XX-XXX,2024-10-23,2024-10-25,2024-10-30,On Time
06145-EA-XX-XX-XXX,2024-10-23,2024-10-25,2024-10-30,On Time
06146-EA-XX-XX-XXX,2025-02-13,2025-02-28,2025-02-20,Late
06180-EA-XX-XX-XXX,2024-12-19,2025-01-15,2024-12-26,Late
06181-EA-XX-XX-XXX,2025-01-14,2025-01-17,2025-01-21,On Time
06183-EA-XX-XX-XXX,2024-11-22,2025-01-15,2024-11-29,Late
06184-EA-XX-XX-XXX,2024-11-18,2024-12-27,2024-11-25,Late
06186-EA-XX-XX-XXX,2024-11-14,2024-11-19,2024-11-21,On Time
06187-EA-XX-XX-XXX,2025-01-31,2025-02-04,2025-02-07,On Time
06188-EA-XX-XX-XXX,2025-02-12,2025-02-14,2025-02-19,On Time
06189-EA-XX-XX-XXX,2024-12-04,2024-12-04,2024-12-11,On Time
06190-EA-XX-XX-XXX,2025-02-14,2025-02-20,2025-02-21,On Time
06199-EA-XX-XX-XXX,2024-12-09,2025-01-14,2024-12-16,Late
06200-EA-XX-XX-XXX,2025-02-10,2025-02-14,2025-02-17,On Time
06201-EA-XX-XX-XXX,2024-12-05,2024-12-06,2024-12-12,On Time
06202-EA-XX-XX-XXX,2024-11-22,2025-01-06,2024-11-29,Late
06203-EA-XX-XX-XXX,2024-11-21,2024-12-10,2024-11-28,Late
06204-EA-XX-XX-XXX,2024-11-21,2024-12-10,2024-11-28,Late
06232-EA-XX-XX-XXX,2024-08-12,2024-08-15,2024-08-19,On Time
06233-EA-XX-XX-XXX,2024-10-03,2024-10-23,2024-10-10,Late
06234-EA-XX-XX-XXX,2024-10-02,2024-10-08,2024-10-09,On Time
06235-EA-XX-XX-XXX,2024-09-19,2024-09-26,2024-09-26,On Time
06236-EA-XX-XX-XXX,2024-09-19,2024-10-23,2024-09-26,Late
06237-EA-XX-XX-XXX,2024-09-19,2024-09-26,2024-09-26,On Time
06238-EA-XX-XX-XXX,2024-09-05,2024-09-20,2024-09-12,Late
06239-EA-XX-XX-XXX,2024-09-25,2024-09-26,2024-10-02,On Time
06240-EA-XX-XX-XXX,2024-09-19,2024-09-26,2024-09-26,On Time
06241-EA-XX-XX-XXX,2024-09-20,2024-10-08,2024-09-27,Late
06242-EA-XX-XX-XXX,2024-10-02,2024-10-08,2024-10-09,On Time
06243-EA-XX-XX-XXX,2024-09-18,2024-11-20,2024-09-25,Late
06244-EA-XX-XX-XXX,2024-09-18,2024-09-26,2024-09-25,Late
06245-EA-XX-XX-XXX,2024-09-18,2024-09-26,2024-09-25,Late
06246-EA-XX-XX-XXX,2024-09-25,2024-10-03,2024-10-02,Late
06247-EA-XX-XX-XXX,2024-09-09,2024-09-19,2024-09-16,Late
06248-EA-XX-XX-XXX,2024-09-09,2024-09-19,2024-09-16,Late
06249-EA-XX-XX-XXX,2024-09-25,2024-10-03,2024-10-02,Late
06250-EA-XX-XX-XXX,2024-09-19,2024-09-26,2024-09-26,On Time
06251-EA-XX-XX-XXX,2024-09-18,2024-09-20,2024-09-25,On Time
06252-EA-XX-XX-XXX,2024-09-19,2024-09-26,2024-09-26,On Time
06253-EA-XX-XX-XXX,2024-10-03,2024-10-23,2024-10-10,Late
06254-EA-XX-XX-XXX,2024-09-09,2024-09-19,2024-09-16,Late
06255-EA-XX-XX-XXX,2024-09-19,2024-09-26,2024-09-26,On Time
06350-EA-XX-XX-XXX,2024-09-07,2024-09-26,2024-09-16,Late
06351-EA-XX-XX-XXX,2024-09-07,2024-09-26,2024-09-16,Late
06352-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06353-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06354-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06355-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06356-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06357-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06358-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06359-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06360-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06361-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06383-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06384-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06385-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06386-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06387-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06388-EA-XX-XX-XXX,2024-09-07,2024-09-26,2024-09-16,Late
06389-EA-XX-XX-XXX,2024-09-07,2024-09-26,2024-09-16,Late
06390-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06391-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06392-EA-XX-XX-XXX,2024-09-07,2024-10-01,2024-09-16,Late
06393-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06394-EA-XX-XX-XXX,2024-09-07,2024-10-03,2024-09-16,Late
06395-EA-XX-XX-XXX,2024-09-07,2024-10-08,2024-09-16,Late
06423-EA-XX-XX-XXX,2025-01-06,2025-01-11,2025-01-13,On Time
06424-EA-XX-XX-XXX,2025-01-06,2025-01-11,2025-01-13,On Time
06425-EA-XX-XX-XXX,2025-01-06,2025-01-11,2025-01-13,On Time
06426-EA-XX-XX-XXX,2025-01-06,2025-01-11,2025-01-13,On Time
06427-EA-XX-XX-XXX,2024-10-22,2024-12-05,2024-10-29,Late
06429-EA-XX-XX-XXX,2024-10-22,2024-11-27,2024-10-29,Late
06437-EA-XX-XX-XXX,2024-10-25,2024-10-29,2024-11-01,On Time
06438-EA-XX-XX-XXX,2025-04-10,2025-04-11,2025-04-17,On Time
06439-EA-XX-XX-XXX,2025-04-09,2025-04-11,2025-04-16,On Time
06440-EA-XX-XX-XXX,2024-11-12,2024-11-13,2024-11-19,On Time
06441-EA-XX-XX-XXX,2024-12-24,2024-12-26,2024-12-31,On Time
06442-EA-XX-XX-XXX,2024-12-04,2024-12-05,2024-12-11,On Time
06445-EA-XX-XX-XXX,2024-12-27,2025-01-03,2025-01-03,On Time
06446-EA-XX-XX-XXX,2024-11-12,2024-11-13,2024-11-19,On Time
06447-EA-XX-XX-XXX,2024-11-12,2024-11-13,2024-11-19,On Time
06448-EA-XX-XX-XXX,2024-11-12,2024-11-14,2024-11-19,On Time
06449-EA-XX-XX-XXX,2024-10-28,2024-11-12,2024-11-04,Late
06856-EA-XX-XX-XXX,2025-01-31,2025-02-10,2025-02-07,Late
"1"" SWS S-XX-XX-XXX",2024-11-08,2024-11-14,2024-11-15,On Time
"12"" SD01-XX-XX-XXX",2025-06-17,2025-06-18,2025-06-24,On Time
"12"" SD02-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"12"" SD08-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"12"" SD11-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
"12"" SD21-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"12"" SD23-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
"12"" SD26-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
"12""SD04-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
"12""SD06-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
125V DC -XX-XX-XXX,2025-06-19,2025-06-20,2025-06-26,On Time
"15"" SD01-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"15"" SD02-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"15"" SD28-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"18"" SD10-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"18"" SD11-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"18"" SD12-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"18"" SD14-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"18"" SD23-XX-XX-XXX",2025-06-16,2025-06-16,2025-06-23,On Time
"2"" Acid -XX-XX-XXX",2024-11-08,2024-11-14,2024-11-15,On Time
"24"" SD03-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"24"" SD05-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"24"" SD07-XX-XX-XXX",2025-05-05,2025-05-08,2025-05-12,On Time
"24"" SD09-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"24"" SD23-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"24"" SD26-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
"24""SD26.-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
2A_1-GIS-XX-XX-XXX,2024-08-26,2024-09-05,2024-09-02,Late
2A_1-LVS-XX-XX-XXX,2024-08-26,2024-09-13,2024-09-02,Late
2A_1-XFM-XX-XX-XXX,2024-08-26,2024-09-13,2024-09-02,Late
2A_1SITE-XX-XX-XXX,2024-11-21,2024-12-20,2024-11-28,Late
"3/4"" Pla-XX-XX-XXX",2025-07-01,2025-07-02,2025-07-08,On Time
311-BPP--XX-XX-XXX,2025-06-11,2025-07-17,2025-06-18,Late
311-CHIL-XX-XX-XXX,2025-07-24,2025-08-27,2025-07-31,Late
311-CMX--XX-XX-XXX,2024-06-25,2024-07-03,2024-07-02,Late
311-ESW--XX-XX-XXX,2025-07-29,2025-08-19,2025-08-05,Late
311-GCS--XX-XX-XXX,2024-07-12,2024-08-19,2024-07-19,Late
311-PDP--XX-XX-XXX,2025-06-16,2025-07-11,2025-06-23,Late
311-PLC--XX-XX-XXX,2024-06-17,2024-06-24,2024-06-24,On Time
311-RIO--XX-XX-XXX,2025-06-11,2025-06-26,2025-06-18,Late
"36"" SD23-XX-XX-XXX",2025-06-26,2025-06-26,2025-07-03,On Time
"36"" SD26-XX-XX-XXX",2025-06-04,2025-06-04,2025-06-11,On Time
3B_1AA02-XX-XX-XXX,2024-03-25,2024-03-27,2024-04-01,On Time
3B_1AB02-XX-XX-XXX,2024-04-04,2024-04-09,2024-04-11,On Time
3C11-GIS-XX-XX-XXX,2024-07-12,2024-07-18,2024-07-19,On Time
3C11-LVS-XX-XX-XXX,2024-08-09,2024-08-21,2024-08-16,Late
3C11-MVS-XX-XX-XXX,2024-07-12,2024-08-21,2024-07-19,Late
3C11-NGR-XX-XX-XXX,2024-07-12,2024-07-18,2024-07-19,On Time
3C11-XFM-XX-XX-XXX,2024-07-12,2024-08-12,2024-07-19,Late
3C11_A01-XX-XX-XXX,2024-03-22,2024-04-04,2024-03-29,Late
3C11_A02-XX-XX-XXX,2024-11-20,2024-11-21,2024-11-27,On Time
3C11_A03-XX-XX-XXX,2024-11-20,2024-12-17,2024-11-27,Late
3C11_A06-XX-XX-XXX,2023-12-05,2023-12-27,2023-12-12,Late
3C11_A07-XX-XX-XXX,2024-03-14,2024-03-15,2024-03-21,On Time
3C11_B03-XX-XX-XXX,2024-11-20,2024-11-21,2024-11-27,On Time
3C11_B04-XX-XX-XXX,2024-11-20,2024-11-20,2024-11-27,On Time
3C11_B05-XX-XX-XXX,2024-03-04,2024-03-05,2024-03-11,On Time
3C11_B07-XX-XX-XXX,2024-01-19,2024-01-22,2024-01-26,On Time
3C11_C03-XX-XX-XXX,2024-11-20,2024-11-21,2024-11-27,On Time
3C11_C04-XX-XX-XXX,2024-11-19,2024-11-20,2024-11-26,On Time
3C11_C08-XX-XX-XXX,2024-02-13,2024-02-13,2024-02-20,On Time
3C11_E01-XX-XX-XXX,2024-04-26,2024-04-30,2024-05-03,On Time
3C11_E02-XX-XX-XXX,2024-03-04,2024-03-05,2024-03-11,On Time
3C11_E03-XX-XX-XXX,2023-12-06,2023-12-08,2023-12-13,On Time
3C11_E04-XX-XX-XXX,2024-11-01,2024-11-02,2024-11-08,On Time
3C11_E10-XX-XX-XXX,2024-02-13,2024-02-13,2024-02-20,On Time
3C11_F10-XX-XX-XXX,2024-03-01,2024-03-07,2024-03-08,On Time
3C11_G08-XX-XX-XXX,2023-12-06,2023-12-11,2023-12-13,On Time
3C11_G10-XX-XX-XXX,2024-03-14,2024-03-15,2024-03-21,On Time
3C11_J04-XX-XX-XXX,2024-01-08,2024-01-08,2024-01-15,On Time
3C11_J05-XX-XX-XXX,2023-12-14,2023-12-14,2023-12-21,On Time
3C11_K05-XX-XX-XXX,2024-03-14,2024-03-15,2024-03-21,On Time
3C11_L05-XX-XX-XXX,2024-03-04,2024-03-05,2024-03-11,On Time
3C11_L06-XX-XX-XXX,2024-01-19,2024-01-22,2024-01-26,On Time
3C11_M07-XX-XX-XXX,2024-03-01,2024-03-05,2024-03-08,On Time
3C11_N06-XX-XX-XXX,2024-03-30,2024-04-03,2024-04-08,On Time
3C11_N07-XX-XX-XXX,2024-03-06,2024-03-07,2024-03-13,On Time
3C12-G03-XX-XX-XXX,2024-03-14,2024-03-28,2024-03-21,Late
3C12_C03-XX-XX-XXX,2024-03-01,2024-03-07,2024-03-08,On Time
3C12_G03-XX-XX-XXX,2024-04-16,2024-05-06,2024-04-23,Late
3F10AR04-XX-XX-XXX,2024-01-30,2024-02-01,2024-02-06,On Time
3F10AR05-XX-XX-XXX,2024-01-30,2024-02-06,2024-02-06,On Time
3F10AR06-XX-XX-XXX,2024-02-08,2024-02-08,2024-02-15,On Time
3F10AR07-XX-XX-XXX,2024-01-26,2024-01-26,2024-02-02,On Time
3F10AR08-XX-XX-XXX,2024-02-14,2024-02-15,2024-02-21,On Time
3F10AR09-XX-XX-XXX,2024-02-14,2024-02-15,2024-02-21,On Time
3F10AS09-XX-XX-XXX,2024-02-08,2024-02-09,2024-02-15,On Time
3F11-GIS-XX-XX-XXX,2024-08-15,2024-08-21,2024-08-22,On Time
3F11-LVS-XX-XX-XXX,2024-11-21,2024-12-17,2024-11-28,Late
3F11-XFM-XX-XX-XXX,2024-09-13,2024-10-22,2024-09-20,Late
3F11AA04-XX-XX-XXX,2024-03-26,2024-04-01,2024-04-02,On Time
3F11AA05-XX-XX-XXX,2024-03-26,2024-03-27,2024-04-02,On Time
3F11AA06-XX-XX-XXX,2024-03-25,2024-03-25,2024-04-01,On Time
3F11AA09-XX-XX-XXX,2024-07-30,2024-08-01,2024-08-06,On Time
3F11AA24-XX-XX-XXX,2024-03-06,2024-03-07,2024-03-13,On Time
3F11AB07-XX-XX-XXX,2024-03-15,2024-03-15,2024-03-22,On Time
3F11AB09-XX-XX-XXX,2024-03-27,2024-03-28,2024-04-03,On Time
3F11AB11-XX-XX-XXX,2024-08-28,2024-09-03,2024-09-04,On Time
